wavelength,contribution
2455.0,0.021795887098365885
2379.0,0.021794125206420947
1359.0,0.021793293929746993
855.0,0.021792616878359157
865.0,0.021789795930018823
854.0,0.021788889052522617
856.0,0.02178800663367103
859.0,0.02178744199141748
866.0,0.021786885929898952
858.0,0.021786416876975002
867.0,0.021786379749911145
861.0,0.02178439052658051
853.0,0.02178409652038404
868.0,0.021782848021005545
2329.0,0.02178264771722668
869.0,0.021782119050735682
875.0,0.021782073439996184
871.0,0.021781518219208693
862.0,0.02178074741456217
857.0,0.021780376879122026
870.0,0.021779035728688254
2324.0,0.021773585720743727
876.0,0.021773535359454144
872.0,0.021772987548789587
874.0,0.021772349288934116
2419.0,0.021772321685109796
852.0,0.021770662120692688
2273.0,0.021767096701478493
873.0,0.02176474268326876
878.0,0.02176206165656648
2282.0,0.021759785650593815
877.0,0.021759593838046362
2302.0,0.02175633891607271
2336.0,0.02175135375820549
1358.0,0.021751161040478157
356.0,0.021750159671942645
879.0,0.02175010837190814
2318.0,0.021749382032718863
2345.0,0.02174867687701446
851.0,0.02174698614390841
2260.0,0.021746332186901973
884.0,0.021746320640786736
880.0,0.02174616602877542
885.0,0.02174547084077311
2425.0,0.02174321442914607
881.0,0.021738837736855823
2283.0,0.021737180043019454
886.0,0.021731908120181477
2426.0,0.021731041398657443
2471.0,0.02172943935955437
2371.0,0.021728665293139396
850.0,0.02172774970142644
882.0,0.021727492069817816
883.0,0.021725153218839457
840.0,0.02172286292773252
841.0,0.021722749090696172
354.0,0.021718665121525402
838.0,0.021718547380812275
1357.0,0.021716978377450204
887.0,0.02171501064120865
839.0,0.02171322444336475
2363.0,0.021711964215691694
2281.0,0.021708498533282987
2367.0,0.02170827584240866
837.0,0.021708142726764548
836.0,0.02170786466883673
888.0,0.021707283822018506
835.0,0.02170655085122927
2265.0,0.021700810075026344
842.0,0.02170051389537885
834.0,0.021700271846650028
889.0,0.02169999583257983
2292.0,0.021697383067666248
2270.0,0.021696385459051108
833.0,0.02169614804223565
849.0,0.021696051793143625
890.0,0.021689984328022865
832.0,0.021688116217258992
1356.0,0.02168525151843398
2256.0,0.02168427494432834
664.0,0.02168223362049615
843.0,0.0216814329910952
848.0,0.02167484581282269
2293.0,0.021674822024665214
831.0,0.021674320745071366
2328.0,0.021670267922552354
665.0,0.02166977890585388
663.0,0.021667435508999806
845.0,0.021666261926614996
891.0,0.021666040738801486
844.0,0.021665886022833914
846.0,0.021664502555195156
847.0,0.021664239594668885
2377.0,0.021661974174482526
2312.0,0.0216613954647509
2323.0,0.02165944878758269
1355.0,0.021655529147023934
662.0,0.02165550681642536
2470.0,0.021654470594868105
2280.0,0.0216536884254261
892.0,0.021650805747756324
830.0,0.02164923481608541
2274.0,0.02164732470078228
666.0,0.021646371539539667
2291.0,0.02164219870347399
2456.0,0.02163831179804097
829.0,0.021635947499401568
2279.0,0.02163456533051948
661.0,0.02163267401973037
2251.0,0.02162905416836017
893.0,0.021628211834807922
2303.0,0.02162528609654355
1354.0,0.02162284896921832
2469.0,0.021613567412720996
667.0,0.021613057767841313
828.0,0.021608759389854213
894.0,0.021604432585518113
2424.0,0.02160385128208425
2310.0,0.021601522029509525
2261.0,0.021599320418059904
660.0,0.021596811516574794
2311.0,0.021596781551935507
2228.0,0.02159515538070362
896.0,0.021592119411133814
2496.0,0.021589578207149976
2239.0,0.021589183895972284
2227.0,0.021587969833391916
2294.0,0.021587480331653107
2230.0,0.02158622241826523
2278.0,0.02158261902264217
2226.0,0.021582163779259467
895.0,0.021579151699877827
827.0,0.021577840387950045
2229.0,0.021576180732673925
669.0,0.02157548827982936
1353.0,0.02157303557612899
668.0,0.021572675330457775
2231.0,0.021566502335203595
670.0,0.021561604241260135
2225.0,0.021561193123593683
826.0,0.021559701542433574
2252.0,0.021557389026273785
2290.0,0.02155577818249546
2275.0,0.021551158040089523
897.0,0.021550981966460214
2213.0,0.02154912382465488
2277.0,0.021548298941067925
2199.0,0.02154749959190976
671.0,0.02154659200700574
2212.0,0.02154382671109347
2238.0,0.021542582413047313
2255.0,0.02154252592721513
898.0,0.021541339495760748
672.0,0.021537368005312783
2224.0,0.0215368148348627
2309.0,0.021536488834427072
2211.0,0.021533254378553548
2295.0,0.0215319609872231
2284.0,0.02153069087164842
899.0,0.021528911937187152
2214.0,0.021527772717057757
825.0,0.02152461417731211
2200.0,0.02152362294743008
1352.0,0.021516621011002914
824.0,0.021511345912572314
659.0,0.021511316290291703
2322.0,0.02150671122277864
823.0,0.021495895600195863
900.0,0.021494416823799527
2276.0,0.021493892330237265
673.0,0.021493776475804142
2210.0,0.021490483359410412
2304.0,0.021488951537665727
822.0,0.021487931079754777
821.0,0.02148690913235685
820.0,0.02147761731755718
1351.0,0.021477226752214567
2232.0,0.02147178578894536
2215.0,0.021466288261978453
901.0,0.021456714950847208
2266.0,0.02145575837033197
819.0,0.021452691693200975
674.0,0.02145227025729536
2250.0,0.02144966916921172
2201.0,0.02144081274276876
675.0,0.021436619644438548
2237.0,0.021434132935291544
2223.0,0.021426486146845815
902.0,0.021422556319893475
2305.0,0.021422475134249074
1350.0,0.021417269420405113
2308.0,0.021416294302728903
818.0,0.021415633345454054
676.0,0.02141227644328076
347.0,0.021410116968165444
903.0,0.021406808072014935
2216.0,0.021403695350624845
2209.0,0.021400324574390134
2192.0,0.021392799053056404
2253.0,0.021392256711887863
2321.0,0.0213885643987058
904.0,0.021385818686261347
677.0,0.02138010970348938
2254.0,0.021379012288188705
817.0,0.021378046871859544
1349.0,0.021372841923966112
2320.0,0.02137274850361737
678.0,0.021372189265314725
2306.0,0.02136921084080334
658.0,0.021369007597988387
679.0,0.021368578564071077
2236.0,0.021367670229847608
680.0,0.021363150994440437
905.0,0.02136063962908648
2246.0,0.021358491515614753
2191.0,0.02135454886366599
2378.0,0.02135336378275733
681.0,0.021349549127446982
816.0,0.021346905425738125
2217.0,0.021343806990249695
682.0,0.02133703860277179
2495.0,0.02133647733022822
2319.0,0.02133390073587967
2233.0,0.02133292278036978
2193.0,0.02133268564486814
2245.0,0.0213315238438629
906.0,0.021331276737751738
2365.0,0.02131895681952735
683.0,0.02131647170619861
2218.0,0.021311285012690778
2222.0,0.021310001632587512
815.0,0.021306474011533072
2198.0,0.02130243824944015
650.0,0.021302377558607085
1348.0,0.02130114353634928
907.0,0.02130111659791869
2247.0,0.021296699913809062
2289.0,0.021292937655450053
908.0,0.021290347774561725
2202.0,0.02128706657180624
2235.0,0.0212864914626377
2366.0,0.021285235492762938
2240.0,0.021280222176029463
909.0,0.02127799902468609
2285.0,0.02127629263292437
2244.0,0.02127470277244397
2221.0,0.021273764764379702
812.0,0.02127189516831862
2220.0,0.0212705771033426
2219.0,0.02126521587021201
2364.0,0.02126502235559402
813.0,0.02126458232905234
814.0,0.021264509928018368
684.0,0.02125922150594273
811.0,0.02125863145361032
2307.0,0.021254687456706087
910.0,0.02125457748682079
1347.0,0.02125170100283704
2194.0,0.021249175367390197
2269.0,0.021248999593152223
810.0,0.021247363717437975
2248.0,0.02123302724063947
2267.0,0.0212249452039282
2249.0,0.021223147670100483
809.0,0.021219208036038467
685.0,0.021219094821644174
2187.0,0.021214428359124
911.0,0.02120760592448441
2190.0,0.021201517604667472
808.0,0.021197916301835207
1346.0,0.021191711240079906
912.0,0.021187514787161
686.0,0.021184092069375875
2234.0,0.021183498268634117
688.0,0.02118135655383226
807.0,0.02117800258698138
687.0,0.02116335772198873
689.0,0.021155645139104843
2195.0,0.021150240901280957
2172.0,0.02114893998753572
806.0,0.021147763130526694
2171.0,0.021141299624313836
2208.0,0.021137929577447735
2186.0,0.02113035725655938
2188.0,0.021128073367462002
1345.0,0.02112785511063102
913.0,0.021123554129396246
690.0,0.021121608274228126
2120.0,0.021121259311636182
2243.0,0.021120904891197757
2164.0,0.02111892630651475
657.0,0.021115108473152552
805.0,0.021114013668137654
1901.0,0.02110991660889252
2286.0,0.021107597436954312
2121.0,0.021104163081555858
914.0,0.021104041917044507
692.0,0.02109955128264924
691.0,0.02109567109304256
693.0,0.02108580180637859
2163.0,0.021082250394537833
804.0,0.02108134899032204
2177.0,0.021076485224972265
2173.0,0.02107568201426074
915.0,0.02107380868341453
2176.0,0.02107004425890969
1344.0,0.021066624698775824
2197.0,0.021059273760669125
2189.0,0.021058697586776594
803.0,0.021052499598252544
694.0,0.021040232402963134
802.0,0.021035934051460738
2196.0,0.021035047310623407
2175.0,0.021034321061209206
2288.0,0.021032141822769634
2119.0,0.021031174162018173
916.0,0.02102808382392379
2157.0,0.02102572022971581
801.0,0.021025217843480916
2162.0,0.021022497235362574
2178.0,0.021022129792201902
2165.0,0.021020397481013336
2158.0,0.021014415593692184
2170.0,0.021012401213794975
2159.0,0.021009265670709973
1343.0,0.021006467567706955
2156.0,0.02100437570142185
800.0,0.021000730567104792
2160.0,0.02099812138916541
2287.0,0.020997263056491786
917.0,0.020994057445591442
2179.0,0.020986820034436342
2174.0,0.020980940423422714
799.0,0.020977583119445156
695.0,0.020977268752784627
2161.0,0.02097651984873726
796.0,0.02097519821194249
2122.0,0.02097223752592889
795.0,0.0209653139823316
798.0,0.020963397628434577
797.0,0.020961812172056563
2118.0,0.02095711600086375
2203.0,0.020957039884437343
2493.0,0.020949186994109775
2268.0,0.020944879750073052
1342.0,0.020942093148628795
696.0,0.020940598727800838
2185.0,0.020936271371652156
791.0,0.020931992949750993
794.0,0.02092786543314889
2166.0,0.020924593427940858
918.0,0.020923917049125728
2242.0,0.02091780297406684
792.0,0.020911611530674674
697.0,0.020907425140508015
793.0,0.020906196241495038
752.0,0.02089838344883021
2241.0,0.020885562678119553
753.0,0.02088418266687602
2168.0,0.020880413819894545
1341.0,0.02087948034724265
2155.0,0.020874375623750562
751.0,0.020872879490567226
2169.0,0.020869328539049135
346.0,0.02086721996503095
698.0,0.02086601082138518
2167.0,0.020863645104280615
919.0,0.020860003260097834
2117.0,0.02085970737208577
754.0,0.020854864447385296
790.0,0.020849574825836634
2180.0,0.020848774664219607
2123.0,0.020847955949130838
1340.0,0.02082540401733617
730.0,0.020821735572253808
699.0,0.020820678245125082
2207.0,0.02081843114563224
731.0,0.020814939432532972
920.0,0.02080884752648575
729.0,0.02080492106534487
750.0,0.020803015490565128
755.0,0.020799124716919228
732.0,0.02079887809803802
728.0,0.0207928663676691
723.0,0.020789013814109525
724.0,0.020786185813822227
722.0,0.020785770405855945
735.0,0.020782698127777707
721.0,0.020778537680575505
733.0,0.02077737830681465
727.0,0.020773992592285195
700.0,0.02077224202199754
1339.0,0.020772013488100642
734.0,0.020771724910640145
725.0,0.02076640886180052
2184.0,0.02076102418953289
726.0,0.020757501336268514
2131.0,0.020754964576148758
736.0,0.02075435173599209
720.0,0.020752845089384197
2154.0,0.020750682232188983
921.0,0.020749068340754843
2132.0,0.020747253756920127
656.0,0.020745631105087477
756.0,0.02074377260485357
2133.0,0.020741123142156734
701.0,0.02073881530634688
704.0,0.020734411019176148
707.0,0.02073362774099407
706.0,0.020730453764594634
710.0,0.020728030592976752
705.0,0.020727720772880286
737.0,0.02072453991296235
702.0,0.0207227035208191
738.0,0.02072106788535878
709.0,0.020720017770651425
711.0,0.020718622282358413
708.0,0.020717818107852806
749.0,0.02071670696869359
703.0,0.020712805680791622
719.0,0.02071055667530343
2149.0,0.020709795801666552
2143.0,0.0207086000231583
739.0,0.020706674963685445
2144.0,0.02070402582763213
2183.0,0.020703175583393244
712.0,0.02070186085355057
718.0,0.020700964613235007
1338.0,0.020700187217069208
2116.0,0.02070006635427347
713.0,0.020699822516607735
716.0,0.020699189251201705
714.0,0.02069888247703225
717.0,0.020698848780950282
757.0,0.020697845108016612
651.0,0.020696699883458434
2124.0,0.02069372138532482
715.0,0.020690398973707884
789.0,0.02069033621710147
740.0,0.020686413377953374
2181.0,0.020681220800772202
922.0,0.020680605220885617
2134.0,0.020675684331171906
741.0,0.020674575291000637
2153.0,0.020670684514159748
742.0,0.020668193342207836
2148.0,0.020665702110616954
2206.0,0.020652383641213738
2150.0,0.02065221254646657
758.0,0.02064902450434668
2142.0,0.020647434295265277
743.0,0.020638499170791455
748.0,0.02063842270427404
1337.0,0.020637668552951096
2082.0,0.020630958438703686
2205.0,0.020629074738438596
2130.0,0.020624702376379676
2083.0,0.020621585593248205
923.0,0.02061913176394904
2494.0,0.020608012666530322
2152.0,0.020607910664499074
759.0,0.020606514751880876
2097.0,0.02060519457022504
2081.0,0.020603782295834074
2182.0,0.0206017003133479
744.0,0.020601242627558792
2141.0,0.02059611240200465
2135.0,0.020594874803685846
2145.0,0.020594158095575542
747.0,0.02058942093963952
2204.0,0.020581323853663853
2115.0,0.020576705277487502
2151.0,0.02057304519405862
746.0,0.020570876843410683
2084.0,0.020566216508186318
745.0,0.020565761545514302
2080.0,0.020564334167549422
2096.0,0.020563312125837434
760.0,0.02056234113136907
2147.0,0.0205583912237563
1336.0,0.02055607686737188
924.0,0.020548127150473987
761.0,0.0205295113069426
2095.0,0.02052817595449809
2125.0,0.020526584637560425
788.0,0.02052490414796051
2079.0,0.02051968903451332
2098.0,0.020513065647401157
2085.0,0.020511811542804913
2140.0,0.020509042753020523
1335.0,0.020496829490814467
762.0,0.020494874435058888
2114.0,0.02048685916574675
2136.0,0.020483251456239103
2005.0,0.020483212106803064
779.0,0.020480440734629977
2129.0,0.02047918270405165
780.0,0.020477382096043318
765.0,0.020475713504203075
2110.0,0.020473802013517277
763.0,0.020473138937930114
778.0,0.02047228165641213
2111.0,0.02047180474885337
766.0,0.020471147160433877
2094.0,0.020470939905334
2078.0,0.020469975498790798
764.0,0.020468398046437818
777.0,0.02046795011071603
925.0,0.02046160463556753
767.0,0.020460941668380722
2146.0,0.02045986400634419
781.0,0.020458622481191173
776.0,0.02045727539934366
784.0,0.02043924019527647
783.0,0.020435639069033847
2093.0,0.020435610441298786
768.0,0.020431667091651045
785.0,0.02043024072986925
2126.0,0.02042777852674892
1334.0,0.020426747680271036
2086.0,0.020425211000427164
2137.0,0.020417738420341197
769.0,0.020415890659526956
787.0,0.020415612466679854
786.0,0.020413337323687306
782.0,0.02041266137691571
775.0,0.020411691048028764
2077.0,0.02041093463018756
2058.0,0.020410834559509164
770.0,0.020405254158085875
2056.0,0.020403620765450683
2057.0,0.02040260156198819
2099.0,0.02040039408272796
2113.0,0.020400112652099518
2006.0,0.020398237115846596
2112.0,0.020398030590551466
2089.0,0.02039722316037733
2139.0,0.020396385653492263
2102.0,0.020396161491648836
771.0,0.0203958554975016
2091.0,0.020394072117174842
772.0,0.020392508544859723
2090.0,0.02039170009012711
2127.0,0.02039034759368821
774.0,0.020388865373468512
773.0,0.02038847799645504
2088.0,0.020379790231156717
2128.0,0.020379514989202523
2109.0,0.02037535023232775
2092.0,0.020374293309386247
926.0,0.020373480371788
2103.0,0.020371770324809725
1333.0,0.020366440457733885
2059.0,0.020364294468296254
2101.0,0.020361865458306785
2087.0,0.020361241536394206
2138.0,0.02035398384495711
2047.0,0.020344095520112005
2007.0,0.020336631071431466
2046.0,0.020336097505177377
655.0,0.02033100036447972
2055.0,0.020330582002686393
2076.0,0.020323079772666765
2038.0,0.02032131054219444
2060.0,0.02031857674931808
2037.0,0.02031626021771796
2004.0,0.020316086912603403
2048.0,0.02031562172319045
2039.0,0.020314964052912925
2100.0,0.020314008428086592
2045.0,0.020311671853561575
2063.0,0.020304114177372882
2062.0,0.0203022372166613
1332.0,0.020302066588793428
2061.0,0.020292334548550634
927.0,0.02027339231672559
2040.0,0.020270985082757816
2104.0,0.02026894262750803
2071.0,0.020268892056113843
2108.0,0.020257291050310093
2008.0,0.020247183270107032
1331.0,0.02024322322456991
2049.0,0.020230840955300252
2054.0,0.02022954226097133
2070.0,0.020228034764249246
1993.0,0.020225815414632656
2064.0,0.020224655821815523
1994.0,0.020223685014992897
2044.0,0.02022203986624859
2106.0,0.02021569136530582
2075.0,0.020213554141040757
2107.0,0.020212228221608664
1995.0,0.02020966131260041
2072.0,0.020208310703942422
2105.0,0.0201989845906408
2027.0,0.02019817411519585
2026.0,0.020191883025650045
2041.0,0.020191879265185658
1992.0,0.0201902678876916
2069.0,0.020186997903697712
1330.0,0.02017799189668015
928.0,0.02017094069908412
2003.0,0.020168124063734947
1967.0,0.02016003631568558
1996.0,0.020157557817724887
2028.0,0.020153177324441402
2009.0,0.020151843734394582
2036.0,0.02014092314810531
2068.0,0.02013533556632854
2043.0,0.02013355153206774
2050.0,0.020130425608375416
1329.0,0.02012653322846894
2020.0,0.020124888988460682
2013.0,0.02011927109283258
2021.0,0.02011799677218955
2014.0,0.020115629841953767
2073.0,0.020114471100162203
2065.0,0.020112475992206637
1997.0,0.020111929930897294
2019.0,0.020111007850299074
2018.0,0.02010713866551829
2017.0,0.020106025767772123
2053.0,0.020105934853290593
2051.0,0.020104522251658208
2015.0,0.0200946678469995
2016.0,0.020092164478069763
2025.0,0.020091586787403325
2042.0,0.020090600235530498
2029.0,0.020080627202688245
2052.0,0.02007937731802851
1966.0,0.02007798832031665
929.0,0.020070087890030505
2074.0,0.020069899022631062
2012.0,0.020066351223212653
2067.0,0.020065152043664842
1991.0,0.020062602688292783
1328.0,0.02006107733897223
1968.0,0.020057441864036005
2022.0,0.020055780214645057
652.0,0.020054919450633556
1944.0,0.02004497148595467
1924.0,0.02004330154730565
1935.0,0.020041800363883592
1943.0,0.020037097077767477
1945.0,0.020030350181854353
1934.0,0.020027706067477526
1925.0,0.02002690037042621
2010.0,0.020026865801154547
1926.0,0.02002075981070035
1936.0,0.020016772787362136
2011.0,0.020012070398607997
2002.0,0.020006371538113587
2066.0,0.02000591826394283
1923.0,0.02000416564111025
1942.0,0.02000179347552089
1998.0,0.019998932099916805
1933.0,0.019997718133546765
1327.0,0.01999671901257147
1965.0,0.019985184158877668
1983.0,0.019984137746517635
2023.0,0.019983745736120526
930.0,0.01998332314803785
1946.0,0.019982557118640182
1982.0,0.019971305359683292
2024.0,0.019970802850740647
1937.0,0.019963704958709243
1927.0,0.019963052905381605
1941.0,0.019961575896337673
1984.0,0.019959376067135035
1932.0,0.019955860617087463
1981.0,0.019955848296239063
2030.0,0.019947761397744138
2035.0,0.019944778653766322
1938.0,0.01993508290357411
1940.0,0.019928029627154575
1939.0,0.01992732138083178
2001.0,0.019927272228681268
1326.0,0.019921906915447055
1964.0,0.019918636621759106
1969.0,0.0199022947658855
654.0,0.019895592523833487
1980.0,0.019895142241124344
1922.0,0.019885255974618835
931.0,0.019884960444569298
1931.0,0.019881256641722654
1975.0,0.01987842228647833
1976.0,0.01987042046758676
1999.0,0.01986589012372977
1928.0,0.019859029953718008
1963.0,0.0198553461562104
1990.0,0.019848937636342535
1325.0,0.019848171556904274
1974.0,0.019831414768455267
1962.0,0.01982973896493136
1979.0,0.019819678740226318
1961.0,0.01981628575921982
1957.0,0.019815007634542962
1977.0,0.019813200414840162
1956.0,0.01981270080592463
2000.0,0.019811264117531445
1958.0,0.019810102514903786
1930.0,0.01980130539809615
1985.0,0.019801301824662308
1918.0,0.019794815370992234
1919.0,0.01979227005781879
1921.0,0.01978737809957956
1955.0,0.019785848318677003
1920.0,0.019785278027290007
2034.0,0.01978183553211262
1960.0,0.019780955946537362
2031.0,0.019780549915788155
1973.0,0.019779053707712504
1959.0,0.019775060265737183
1324.0,0.019771657223970854
1971.0,0.019770864601475528
1917.0,0.019764804871450613
1954.0,0.01975809112969678
1972.0,0.019752220146633206
1929.0,0.01975219054577295
1970.0,0.019749777822288563
1978.0,0.019746960582333994
2033.0,0.01974416787502509
1947.0,0.019741373497071682
932.0,0.019717632903685504
1065.0,0.019717285748193314
1064.0,0.019716338339704344
1066.0,0.01971354452137155
1063.0,0.019712753950990765
1067.0,0.019708690784289138
1062.0,0.019707433057403342
1323.0,0.019707174439518093
1916.0,0.019706267150834924
1068.0,0.019704196385958887
1061.0,0.01970120926236723
1069.0,0.019695833458113408
1060.0,0.019695051503108005
2032.0,0.01969380430998268
1070.0,0.019688043031307407
1059.0,0.019683941493567086
1071.0,0.01968338366928113
1986.0,0.01967920517209598
1058.0,0.019674996174857563
1072.0,0.01967358529962212
653.0,0.01966078728543557
1073.0,0.01965992009534894
1057.0,0.019658119062585994
1987.0,0.01965801787617623
1056.0,0.01965322266162358
1915.0,0.01964418963363647
1074.0,0.019643274860028405
1055.0,0.01963819292398839
1054.0,0.019632680766979976
1322.0,0.019631970421361184
1953.0,0.019629991309485787
933.0,0.019628215838004018
1075.0,0.019627553799099966
1988.0,0.01962684929742342
1989.0,0.019626814781091968
1053.0,0.01962089593842878
1076.0,0.019614189454196046
1052.0,0.019606087588261868
1077.0,0.019599353988923866
1051.0,0.019597701792696133
1078.0,0.019576946528479782
1050.0,0.019576543815210474
1049.0,0.01956657976898394
1079.0,0.019556312889012866
1321.0,0.019555690295074535
1048.0,0.0195413125395687
1080.0,0.01953739099543314
1914.0,0.019535884680698844
1047.0,0.019522825955962414
1081.0,0.019521769317086716
1948.0,0.019514179848890752
1082.0,0.019504228406768884
1046.0,0.019501732569286043
934.0,0.019499210525798203
1320.0,0.019491046270366595
1083.0,0.019488115784480894
1045.0,0.019483008759072183
1044.0,0.019461649622152428
1084.0,0.01946110384807241
1952.0,0.019451193764997092
935.0,0.019448210087845877
1085.0,0.019444490012287423
1043.0,0.01943818245484337
1913.0,0.019437880112541505
1319.0,0.019427367350878372
1086.0,0.019426748026893984
1949.0,0.019416384198783512
1042.0,0.01941512743306311
1087.0,0.019405409966984446
1908.0,0.0194027306830956
1041.0,0.019396228874139113
1088.0,0.019383771891285297
1912.0,0.01937916500009936
1040.0,0.0193761786744399
1950.0,0.019365612436029432
1318.0,0.019361346892425524
1089.0,0.01935815610295112
1039.0,0.019356010754988138
1911.0,0.019354145988461843
1907.0,0.019349165836215217
1909.0,0.01934201779779211
1038.0,0.019339474198724737
1090.0,0.019323152557117654
1037.0,0.019322769617778374
1036.0,0.019310639565275636
1317.0,0.019305548132693844
1035.0,0.01930152726771965
936.0,0.01929697837798014
1951.0,0.019295956428051705
1091.0,0.019289411499743832
1034.0,0.019288020570372225
1910.0,0.019287519601764086
1033.0,0.019277886852378086
1032.0,0.019265286036950772
1092.0,0.01926329837357673
1031.0,0.0192545307021634
1316.0,0.019243437529748757
1030.0,0.019236948715392076
1093.0,0.019225821774253374
1029.0,0.019220408261634174
1028.0,0.019203146551771712
1094.0,0.01919602262384922
1315.0,0.019187250616101343
1027.0,0.019181111625873055
1095.0,0.019171181035800584
1026.0,0.019160885014079376
937.0,0.019156319607135822
1025.0,0.01914215674558838
1096.0,0.019139843573784482
1314.0,0.019137513226743164
1024.0,0.019125586182040417
1097.0,0.019117183857309605
1023.0,0.01910809588492669
1098.0,0.01908748647471846
1313.0,0.01908160296582883
1022.0,0.01908127471029999
938.0,0.019072720425652237
1099.0,0.019066138635969447
1021.0,0.01906459260432717
1020.0,0.01904534909357349
1100.0,0.01904122468725006
1312.0,0.019029326355286393
1019.0,0.01902766269849754
1101.0,0.019015254181540348
1018.0,0.019003822306373236
1102.0,0.01899328247893141
1017.0,0.018984297577325306
1311.0,0.018972576579858718
1016.0,0.01897213135270159
1103.0,0.018962531254459965
1015.0,0.018960612471889564
939.0,0.018953990050664296
1014.0,0.018943172421816975
1906.0,0.018941508891545483
1104.0,0.018940845798496614
1013.0,0.018937100965561737
1310.0,0.01893241852367934
1012.0,0.018925646428582216
1105.0,0.018913227509027252
1011.0,0.01890562607123455
1010.0,0.018896033271035874
1309.0,0.018885134592602028
1106.0,0.018879844064281427
1009.0,0.018878620225980653
1008.0,0.01886330024009533
1007.0,0.01884812738022264
1107.0,0.018848017605590336
1001.0,0.018835585104805787
1006.0,0.01883402729767134
1308.0,0.01883385658992914
1002.0,0.018833554011647602
1004.0,0.0188244617628449
1003.0,0.01882392665808894
1108.0,0.01882330438937545
1005.0,0.01882299851760982
1000.0,0.018809450067986885
1109.0,0.018792879150283225
1186.0,0.01878224155664547
1187.0,0.01878182864399855
1307.0,0.018779706594838578
999.0,0.01877922198442406
1188.0,0.018778606166541676
1190.0,0.018771068965816127
940.0,0.018769540113365974
1189.0,0.018769021528730452
1197.0,0.018768943629533102
1196.0,0.01876768631626518
1191.0,0.018767549727954826
1198.0,0.01876738165394252
1193.0,0.018767032478765162
1185.0,0.018766696370247554
1199.0,0.018763486444356655
1192.0,0.018763478601349193
1200.0,0.0187605718699502
1183.0,0.01876028550424112
1194.0,0.01875993685609663
1195.0,0.018759062832000864
1184.0,0.018759031343463572
1110.0,0.018755437192111937
998.0,0.018754127451953834
1182.0,0.018752633872611946
1201.0,0.018752190132863035
1181.0,0.01874889918085761
1202.0,0.018739954071260594
1306.0,0.018735525384044355
1180.0,0.018735081739380172
1203.0,0.01873227563866184
1179.0,0.0187304183347821
997.0,0.01872590555314107
1178.0,0.018723476687385422
1111.0,0.01872233605536871
1204.0,0.018721017456273806
1177.0,0.0187163583347703
1206.0,0.01871245042702434
1205.0,0.018712375922120883
1207.0,0.018704714374416943
1208.0,0.018703550764788197
1176.0,0.018703249757316243
1175.0,0.018701948964244798
1174.0,0.01869990221583098
1210.0,0.018696812221874047
1305.0,0.018696198952964642
941.0,0.018695490214940068
1112.0,0.018691052287169725
1209.0,0.018689403524206286
1172.0,0.018686403444082015
1173.0,0.018685551358867767
1211.0,0.01868182263400293
996.0,0.018677199930431484
1171.0,0.0186743141874226
1113.0,0.018660114191794204
1212.0,0.018656723181722044
1170.0,0.01865191946547735
1304.0,0.018639762473514593
1213.0,0.018636516903499812
1169.0,0.0186357313980676
995.0,0.018632112712100368
1114.0,0.018630762209491152
1214.0,0.018626431131889408
1168.0,0.018611141352850642
1303.0,0.018607049181740106
1115.0,0.018602754021362442
1215.0,0.01859770398986359
1167.0,0.018587638275554545
942.0,0.018586234422472953
994.0,0.0185842578278451
1216.0,0.01858241217598583
1166.0,0.01858165693253138
1116.0,0.01857437861762772
1302.0,0.018572983254615722
1217.0,0.01856389040749813
1165.0,0.018557875001989337
1164.0,0.018541553203283077
1301.0,0.01854070768002112
1117.0,0.018539267286625284
993.0,0.018537612791354206
1218.0,0.018531168746776162
1219.0,0.01852407906555649
1163.0,0.01852243420350527
1220.0,0.018515007813564088
1221.0,0.018511857243836458
1300.0,0.018510862565394894
1162.0,0.018510777754369087
1118.0,0.01850718374130546
1161.0,0.018503280812916235
1222.0,0.018497866163041134
1160.0,0.01848550702548713
1299.0,0.01847932663204045
1223.0,0.018479219449948067
1119.0,0.01847399576795218
992.0,0.018467921845494933
1224.0,0.018467280125111406
1159.0,0.01846551673547416
1298.0,0.01845960214865036
1225.0,0.01845256409401472
1905.0,0.018447023827582208
943.0,0.018441753246868912
1120.0,0.018440681091089834
1226.0,0.018435090652747982
1297.0,0.0184284140816606
1158.0,0.018427413342593266
1227.0,0.01841903147621236
991.0,0.018407310309854173
1296.0,0.018407043366858448
1228.0,0.01840562967239044
1157.0,0.018402163031952093
1229.0,0.0183969652110307
1121.0,0.01839582277497221
1295.0,0.018383417044910276
1230.0,0.018378810553062386
1156.0,0.01837481163545788
1231.0,0.01836387488281421
1294.0,0.01835816924980592
1122.0,0.018351419712249392
1232.0,0.018348386417548827
1233.0,0.018345509052137294
1293.0,0.01834166605015441
1155.0,0.018339757579518293
990.0,0.018336767143740426
1234.0,0.018330050798290094
1292.0,0.01831511424472998
1154.0,0.018310240473438957
1123.0,0.01830960770625148
1235.0,0.018305921206820754
1236.0,0.018297632672087574
1291.0,0.018295376094824158
944.0,0.01828855381474313
1153.0,0.018281923377568024
1237.0,0.018270972157716652
989.0,0.01826927637187831
1290.0,0.018268381857516062
1124.0,0.018265756595426574
1238.0,0.018263996128940984
1152.0,0.018255360877141857
1289.0,0.01825357310873569
1239.0,0.01825044929499265
1240.0,0.01824058945582522
1288.0,0.018231844378272064
