name= \My Documents\HR1024_Data\RD6B1.,,,,,name= \My Documents\HR1024_Data\RD6B2.,,,,,name= \My Documents\HR1024_Data\RD6B3.,,,,,name= \My Documents\HR1024_Data\RD6B4.,,,,,
instrument= HR: 1091052,,,,,instrument= HR: 1091052,,,,,instrument= HR: 1091052,,,,,instrument= HR: 1091052,,,,,
integration= 400  60  30  1000  60  30,,,,,integration= 400  60  30  1000  60  30,,,,,integration= 400  60  30  1000  60  30,,,,,integration= 400  60  30  1000  60  30,,,,,
scan time= 1  1,,,,,scan time= 1  1,,,,,scan time= 1  1,,,,,scan time= 1  1,,,,,
scan settings= AD  AI  AD  AI,,,,,scan settings= AD  AI  AD  AI,,,,,scan settings= AD  AI  AD  AI,,,,,scan settings= AD  AI  AD  AI,,,,,
external data set1= 8224  8224  8224  8224  8224  8224  8224  8224  8224  8224  8224  8224  8224  8224  8224  8224,,,,,external data set1= 8224  8224  8224  8224  8224  8224  8224  8224  8224  8224  8224  8224  8224  8224  8224  8224,,,,,external data set1= 8224  8224  8224  8224  8224  8224  8224  8224  8224  8224  8224  8224  8224  8224  8224  8224,,,,,external data set1= 8224  8224  8224  8224  8224  8224  8224  8224  8224  8224  8224  8224  8224  8224  8224  8224,,,,,
external data set2= 8224  8224  8224  8224  8224  8224  8224  8224  8224  8224  8224  8224  8224  8224  8224  8224,,,,,external data set2= 8224  8224  8224  8224  8224  8224  8224  8224  8224  8224  8224  8224  8224  8224  8224  8224,,,,,external data set2= 8224  8224  8224  8224  8224  8224  8224  8224  8224  8224  8224  8224  8224  8224  8224  8224,,,,,external data set2= 8224  8224  8224  8224  8224  8224  8224  8224  8224  8224  8224  8224  8224  8224  8224  8224,,,,,
external data dark= 0 0 0 0 0 0 0 0,,,,,external data dark= 0 0 0 0 0 0 0 0,,,,,external data dark= 0 0 0 0 0 0 0 0,,,,,external data dark= 0 0 0 0 0 0 0 0,,,,,
external data mask= 0,,,,,external data mask= 0,,,,,external data mask= 0,,,,,external data mask= 0,,,,,
optic= LENS4   LENS4 ,,,,,optic= LENS4   LENS4 ,,,,,optic= LENS4   LENS4 ,,,,,optic= LENS4   LENS4 ,,,,,
temp= 32.98  8.94  -5.37  40.64  9.01  -5.30,,,,,temp= 32.98  8.94  -5.37  40.72  8.94  -5.30,,,,,temp= 41.28  9.01  -5.24  41.28  8.88  -5.37,,,,,temp= 41.28  9.01  -5.24  41.28  9.01  -5.24,,,,,
battery= 7.1  6.8,,,,,battery= 7.1  6.8,,,,,battery= 6.8  6.8,,,,,battery= 6.8  6.7,,,,,
error= 0  0,,,,,error= 0  0,,,,,error= 0  0,,,,,error= 0  0,,,,,
units= Radiance  Radiance,,,,,units= Radiance  Radiance,,,,,units= Radiance  Radiance,,,,,units= Radiance  Radiance,,,,,
time= 4/7/08 10:35:00 AM  4/7/08 10:59:49 AM,,,,,time= 4/7/08 10:35:00 AM  4/7/08 11:00:09 AM,,,,,time= 4/7/08 11:01:21 AM  4/7/08 11:02:06 AM,,,,,time= 4/7/08 11:01:21 AM  4/7/08 11:02:26 AM,,,,,
longitude=   ,,,,,longitude=   ,,,,,longitude=   ,,,,,longitude=   ,,,,,
latitude=   ,,,,,latitude=   ,,,,,latitude=   ,,,,,latitude=   ,,,,,
gpstime=   ,,,,,gpstime=   ,,,,,gpstime=   ,,,,,gpstime=   ,,,,,
comm= ,,,,,comm= ,,,,,comm= ,,,,,comm= ,,,,,
memory slot= 0  0,,,,,memory slot= 0  0,,,,,memory slot= 0  0,,,,,memory slot= 0  0,,,,,
factors= ,,,,,factors= ,,,,,factors= ,,,,,factors= ,,,,,
,,,,,,,,,,,,,,,,,,,,AVERAGE OF INPUT FILES: RD6B1:RD6B2:RD6B3:RD6B4
Wavlen,Refer,Target,Reflect,,Wavlen,Refer,Target,Reflect,,Wavlen,Refer,Target,Reflect,,Wavlen,Refer,Target,Reflect,,Wavlen,Avg Refer,Avg Target,Avg Reflect,,
798.3,25228.50,10243.86,40.60,,798.3,25228.50,10232.97,40.56,,798.3,25126.41,10323.72,41.09,,798.3,25126.41,10322.81,41.08,,798.3,25177.46,10280.84,40.83,,
799.5,25169.97,10276.02,40.83,,799.5,25169.97,10273.31,40.82,,799.5,25070.48,10352.00,41.29,,799.5,25070.48,10352.00,41.29,,799.5,25120.23,10313.33,41.06,,
800.8,25099.23,10307.13,41.07,,800.8,25099.23,10295.38,41.02,,800.8,24990.81,10381.22,41.54,,800.8,24990.81,10383.93,41.55,,800.8,25045.02,10341.92,41.29,,
802.0,25011.42,10322.78,41.27,,802.0,25011.42,10319.16,41.26,,802.0,24930.06,10404.14,41.73,,802.0,24930.06,10396.90,41.70,,802.0,24970.74,10360.75,41.49,,
803.2,24918.76,10338.14,41.49,,803.2,24918.76,10330.91,41.46,,803.2,24830.62,10409.56,41.92,,803.2,24830.62,10413.18,41.94,,803.2,24874.69,10372.95,41.70,,
804.5,24860.18,10361.05,41.68,,804.5,24860.18,10346.58,41.62,,804.5,24774.26,10435.22,42.12,,804.5,24774.26,10445.17,42.16,,804.5,24817.22,10397.01,41.89,,
805.7,24781.04,10374.62,41.87,,805.7,24781.04,10369.19,41.84,,805.7,24715.46,10454.21,42.30,,805.7,24715.46,10456.02,42.31,,805.7,24748.25,10413.51,42.08,,
806.9,24699.71,10389.40,42.06,,806.9,24699.71,10386.69,42.05,,806.9,24636.36,10470.85,42.50,,806.9,24636.36,10473.57,42.51,,806.9,24668.04,10430.13,42.28,,
808.1,24647.73,10416.28,42.26,,808.1,24647.73,10410.85,42.24,,808.1,24563.93,10492.39,42.71,,808.1,24563.93,10504.16,42.76,,808.1,24605.83,10455.92,42.49,,
809.4,24609.13,10449.86,42.46,,809.4,24609.13,10445.33,42.44,,809.4,24543.34,10530.63,42.91,,809.4,24543.34,10530.63,42.91,,809.4,24576.24,10489.11,42.68,,
810.6,24558.63,10467.73,42.62,,810.6,24558.63,10454.99,42.57,,810.6,24481.28,10541.44,43.06,,810.6,24481.28,10554.18,43.11,,810.6,24519.96,10504.59,42.84,,
811.8,24538.32,10501.20,42.80,,811.8,24538.32,10503.95,42.81,,811.8,24483.45,10590.82,43.26,,811.8,24483.45,10587.17,43.24,,811.8,24510.89,10545.79,43.02,,
813.0,24560.28,10546.57,42.94,,813.0,24560.28,10552.10,42.96,,813.0,24484.26,10634.11,43.43,,813.0,24484.26,10638.72,43.45,,813.0,24522.27,10592.88,43.20,,
814.2,24583.06,10614.33,43.18,,814.2,24583.06,10612.47,43.17,,814.2,24515.56,10691.60,43.61,,814.2,24515.56,10688.81,43.60,,814.2,24549.31,10651.80,43.39,,
815.4,24644.79,10685.06,43.36,,815.4,24644.79,10678.47,43.33,,815.4,24600.09,10758.45,43.73,,815.4,24600.09,10760.34,43.74,,815.4,24622.44,10720.58,43.54,,
816.6,24675.27,10733.28,43.50,,816.6,24675.27,10728.54,43.48,,816.6,24630.26,10815.71,43.91,,816.6,24630.26,10815.71,43.91,,816.6,24652.77,10773.31,43.70,,
817.9,24704.84,10787.28,43.66,,817.9,24704.84,10773.05,43.61,,817.9,24674.00,10863.20,44.03,,817.9,24674.00,10864.15,44.03,,817.9,24689.42,10821.92,43.83,,
819.1,24672.89,10798.62,43.77,,819.1,24672.89,10803.35,43.79,,819.1,24618.47,10889.48,44.23,,819.1,24618.47,10885.70,44.22,,819.1,24645.68,10844.29,44.00,,
820.3,24583.02,10805.07,43.95,,820.3,24583.02,10801.32,43.94,,820.3,24543.11,10875.50,44.31,,820.3,24543.11,10882.07,44.34,,820.3,24563.07,10840.99,44.14,,
821.5,24511.70,10811.48,44.11,,821.5,24511.70,10804.97,44.08,,821.5,24472.15,10876.61,44.44,,821.5,24472.15,10882.20,44.47,,821.5,24491.93,10843.82,44.28,,
822.7,24474.49,10817.83,44.20,,822.7,24474.49,10816.90,44.20,,822.7,24433.00,10897.12,44.60,,822.7,24433.00,10899.88,44.61,,822.7,24453.75,10857.93,44.40,,
823.9,24466.74,10846.84,44.33,,823.9,24466.74,10835.86,44.29,,823.9,24425.54,10915.51,44.69,,823.9,24425.54,10923.75,44.72,,823.9,24446.14,10880.49,44.51,,
825.1,24483.13,10864.59,44.38,,825.1,24483.13,10861.85,44.36,,825.1,24430.74,10942.93,44.79,,825.1,24430.74,10949.31,44.82,,825.1,24456.94,10904.67,44.59,,
826.3,24493.16,10890.19,44.46,,826.3,24493.16,10882.92,44.43,,826.3,24450.01,10960.14,44.83,,826.3,24450.01,10963.78,44.84,,826.3,24471.59,10924.26,44.64,,
827.5,24511.03,10917.64,44.54,,827.5,24511.03,10905.81,44.49,,827.5,24470.10,10987.67,44.90,,827.5,24470.10,10987.67,44.90,,827.5,24490.57,10949.70,44.71,,
828.7,24560.16,10942.18,44.55,,828.7,24560.16,10930.32,44.50,,828.7,24514.56,11006.93,44.90,,828.7,24514.56,11022.43,44.96,,828.7,24537.36,10975.47,44.73,,
829.9,24556.61,10969.43,44.67,,829.9,24556.61,10956.62,44.62,,829.9,24545.18,11029.78,44.94,,829.9,24545.18,11034.36,44.96,,829.9,24550.90,10997.55,44.79,,
831.0,24631.50,10995.84,44.64,,831.0,24631.50,10986.65,44.60,,831.0,24603.93,11068.44,44.99,,831.0,24603.93,11071.19,45.00,,831.0,24617.72,11030.53,44.81,,
832.2,24684.15,11029.29,44.68,,832.2,24684.15,11021.89,44.65,,832.2,24649.48,11106.02,45.06,,832.2,24649.48,11107.87,45.06,,832.2,24666.82,11066.27,44.86,,
833.4,24732.69,11053.41,44.69,,833.4,24732.69,11062.71,44.73,,833.4,24697.80,11130.64,45.07,,833.4,24697.80,11129.71,45.06,,833.4,24715.25,11094.12,44.89,,
834.6,24771.09,11098.13,44.80,,834.6,24771.09,11100.94,44.81,,834.6,24747.66,11167.50,45.13,,834.6,24747.66,11166.56,45.12,,834.6,24759.38,11133.28,44.97,,
835.8,24806.25,11143.44,44.92,,835.8,24806.25,11137.77,44.90,,835.8,24782.63,11209.59,45.23,,835.8,24782.63,11218.10,45.27,,835.8,24794.44,11177.23,45.08,,
837.0,24848.21,11195.04,45.05,,837.0,24848.21,11195.04,45.05,,837.0,24845.83,11264.65,45.34,,837.0,24845.83,11257.97,45.31,,837.0,24847.02,11228.18,45.19,,
838.1,24942.61,11253.68,45.12,,838.1,24942.61,11245.97,45.09,,838.1,24937.79,11321.13,45.40,,838.1,24937.79,11322.09,45.40,,838.1,24940.20,11285.72,45.25,,
839.3,24987.97,11299.37,45.22,,839.3,24987.97,11291.58,45.19,,839.3,24975.80,11360.74,45.49,,839.3,24975.80,11359.76,45.48,,839.3,24981.89,11327.86,45.34,,
840.5,25056.73,11355.76,45.32,,840.5,25056.73,11347.87,45.29,,840.5,25032.08,11426.75,45.65,,840.5,25032.08,11424.78,45.64,,840.5,25044.41,11388.79,45.47,,
841.7,25139.84,11417.57,45.42,,841.7,25139.84,11419.57,45.42,,841.7,25117.36,11492.50,45.76,,841.7,25117.36,11487.50,45.74,,841.7,25128.60,11454.29,45.58,,
842.9,25202.72,11483.13,45.56,,842.9,25202.72,11470.95,45.51,,842.9,25184.96,11556.17,45.89,,842.9,25184.96,11553.13,45.87,,842.9,25193.84,11515.85,45.71,,
844.0,25272.39,11534.83,45.64,,844.0,25272.39,11524.52,45.60,,844.0,25256.92,11612.15,45.98,,844.0,25256.92,11611.12,45.97,,844.0,25264.66,11570.66,45.80,,
845.2,25356.92,11596.99,45.74,,845.2,25356.92,11602.25,45.76,,845.2,25341.15,11683.22,46.10,,845.2,25341.15,11677.96,46.08,,845.2,25349.04,11640.11,45.92,,
846.4,25406.55,11665.85,45.92,,846.4,25406.55,11657.25,45.88,,846.4,25395.81,11735.69,46.21,,846.4,25395.81,11735.69,46.21,,846.4,25401.18,11698.62,46.06,,
847.5,25535.27,11753.81,46.03,,847.5,25535.27,11752.71,46.03,,847.5,25532.52,11826.34,46.32,,847.5,25532.52,11831.83,46.34,,847.5,25533.90,11791.17,46.18,,
848.7,25649.51,11829.33,46.12,,848.7,25649.51,11834.95,46.14,,848.7,25652.31,11914.72,46.45,,848.7,25652.31,11903.48,46.40,,848.7,25650.91,11870.62,46.28,,
849.9,25759.43,11907.47,46.23,,849.9,25759.43,11902.89,46.21,,849.9,25747.98,11977.35,46.52,,849.9,25747.98,11984.22,46.54,,849.9,25753.71,11942.98,46.37,,
851.0,25787.85,11951.26,46.34,,851.0,25787.85,11944.28,46.32,,851.0,25782.03,12018.80,46.62,,851.0,25782.03,12018.80,46.62,,851.0,25784.94,11983.29,46.47,,
852.2,25836.49,11997.93,46.44,,852.2,25836.49,11995.57,46.43,,852.2,25821.76,12074.50,46.76,,852.2,25821.76,12066.25,46.73,,852.2,25829.13,12033.56,46.59,,
853.3,25835.02,12026.43,46.55,,853.3,25835.02,12021.68,46.53,,853.3,25790.45,12102.50,46.93,,853.3,25790.45,12094.18,46.89,,853.3,25812.74,12061.20,46.73,,
854.5,25803.13,12061.22,46.74,,854.5,25803.13,12044.46,46.68,,854.5,25782.18,12121.10,47.01,,854.5,25782.18,12119.90,47.01,,854.5,25792.66,12086.67,46.86,,
855.6,25784.28,12068.44,46.81,,855.6,25784.28,12055.18,46.75,,855.6,25790.31,12142.01,47.08,,855.6,25790.31,12133.57,47.05,,855.6,25787.30,12099.80,46.92,,
856.8,25811.14,12108.81,46.91,,856.8,25811.14,12105.16,46.90,,856.8,25802.03,12174.45,47.18,,856.8,25802.03,12175.66,47.19,,856.8,25806.59,12141.02,47.05,,
857.9,25796.36,12126.41,47.01,,857.9,25796.36,12126.41,47.01,,857.9,25787.16,12201.22,47.32,,857.9,25787.16,12193.86,47.29,,857.9,25791.76,12161.98,47.15,,
859.1,25866.40,12189.20,47.12,,859.1,25866.40,12180.52,47.09,,859.1,25844.70,12257.40,47.43,,859.1,25844.70,12258.64,47.43,,859.1,25855.55,12221.44,47.27,,
860.2,25870.46,12210.83,47.20,,860.2,25870.46,12209.58,47.20,,860.2,25842.20,12287.45,47.55,,860.2,25842.20,12284.94,47.54,,860.2,25856.33,12248.20,47.37,,
861.4,25883.89,12239.61,47.29,,861.4,25883.89,12248.52,47.32,,861.4,25874.34,12310.92,47.58,,861.4,25874.34,12327.48,47.64,,861.4,25879.12,12281.63,47.46,,
862.5,25913.95,12283.46,47.40,,862.5,25913.95,12277.00,47.38,,862.5,25904.26,12350.61,47.68,,862.5,25904.26,12355.78,47.70,,862.5,25909.11,12316.71,47.54,,
863.7,25967.63,12326.02,47.47,,863.7,25967.63,12327.33,47.47,,863.7,25934.86,12403.37,47.83,,863.7,25934.86,12402.06,47.82,,863.7,25951.25,12364.70,47.65,,
864.8,25978.23,12362.35,47.59,,864.8,25978.23,12355.70,47.56,,864.8,25941.65,12423.53,47.89,,864.8,25941.65,12432.84,47.93,,864.8,25959.94,12393.61,47.74,,
865.9,25934.02,12373.57,47.71,,865.9,25934.02,12365.47,47.68,,865.9,25903.65,12446.44,48.05,,865.9,25903.65,12442.39,48.03,,865.9,25918.84,12406.97,47.87,,
867.1,25972.57,12400.82,47.75,,867.1,25972.57,12387.13,47.69,,867.1,25928.06,12461.08,48.06,,867.1,25928.06,12470.67,48.10,,867.1,25950.32,12429.93,47.90,,
868.2,25960.64,12411.60,47.81,,868.2,25960.64,12411.60,47.81,,868.2,25943.25,12496.42,48.17,,868.2,25943.25,12490.86,48.15,,868.2,25951.95,12452.62,47.98,,
869.3,25983.57,12439.38,47.87,,869.3,25983.57,12421.03,47.80,,869.3,25934.18,12501.46,48.20,,869.3,25934.18,12505.69,48.22,,869.3,25958.88,12466.89,48.03,,
870.5,25945.69,12432.48,47.92,,870.5,25945.69,12423.89,47.88,,870.5,25913.51,12499.71,48.24,,870.5,25913.51,12504.00,48.25,,870.5,25929.60,12465.02,48.07,,
871.6,25952.82,12449.52,47.97,,871.6,25952.82,12448.06,47.96,,871.6,25902.02,12524.99,48.36,,871.6,25902.02,12520.64,48.34,,871.6,25927.42,12485.80,48.16,,
872.7,25988.86,12479.07,48.02,,872.7,25988.86,12484.97,48.04,,872.7,25940.97,12557.17,48.41,,872.7,25940.97,12551.27,48.38,,872.7,25964.92,12518.12,48.21,,
873.9,26010.48,12511.35,48.10,,873.9,26010.48,12494.90,48.04,,873.9,25976.84,12572.67,48.40,,873.9,25976.84,12574.16,48.41,,873.9,25993.66,12538.27,48.24,,
875.0,25998.57,12496.61,48.07,,875.0,25998.57,12507.24,48.11,,875.0,25934.08,12569.45,48.47,,875.0,25934.08,12569.45,48.47,,875.0,25966.33,12535.69,48.28,,
876.1,25976.68,12505.78,48.14,,876.1,25976.68,12516.56,48.18,,876.1,25934.32,12581.26,48.51,,876.1,25934.32,12581.26,48.51,,876.1,25955.50,12546.22,48.34,,
877.2,25992.15,12524.17,48.18,,877.2,25992.15,12514.77,48.15,,877.2,25945.16,12596.23,48.55,,877.2,25945.16,12591.53,48.53,,877.2,25968.66,12556.68,48.35,,
878.3,25997.76,12522.57,48.17,,878.3,25997.76,12528.95,48.19,,878.3,25953.95,12583.11,48.48,,878.3,25953.95,12592.67,48.52,,878.3,25975.86,12556.83,48.34,,
879.4,26016.59,12544.78,48.22,,879.4,26016.59,12530.17,48.16,,879.4,25971.94,12603.23,48.53,,879.4,25971.94,12603.23,48.53,,879.4,25994.27,12570.35,48.36,,
880.5,26032.32,12542.54,48.18,,880.5,26032.32,12545.86,48.19,,880.5,25990.92,12617.06,48.54,,880.5,25990.92,12622.03,48.56,,880.5,26011.62,12581.87,48.37,,
881.7,26038.68,12560.08,48.24,,881.7,26038.68,12539.80,48.16,,881.7,25996.43,12605.71,48.49,,881.7,25996.43,12605.71,48.49,,881.7,26017.56,12577.83,48.34,,
882.8,26051.76,12558.95,48.21,,882.8,26051.76,12557.22,48.20,,882.8,25995.76,12629.59,48.58,,882.8,25995.76,12620.98,48.55,,882.8,26023.76,12591.69,48.39,,
883.9,26088.59,12560.01,48.14,,883.9,26088.59,12570.52,48.18,,883.9,26001.02,12654.59,48.67,,883.9,26001.02,12651.08,48.66,,883.9,26044.81,12609.05,48.41,,
885.0,26049.66,12556.36,48.20,,885.0,26049.66,12563.46,48.23,,885.0,26000.86,12613.15,48.51,,885.0,26000.86,12611.37,48.50,,885.0,26025.26,12586.09,48.36,,
886.1,26068.54,12551.55,48.15,,886.1,26068.54,12546.18,48.13,,886.1,25988.01,12624.92,48.58,,886.1,25988.01,12605.24,48.50,,886.1,26028.28,12581.97,48.34,,
887.2,25979.14,12501.96,48.12,,887.2,25979.14,12510.94,48.16,,887.2,25916.28,12579.18,48.54,,887.2,25916.28,12579.18,48.54,,887.2,25947.71,12542.82,48.34,,
888.3,25929.87,12479.79,48.13,,888.3,25929.87,12490.58,48.17,,888.3,25871.42,12528.35,48.43,,888.3,25871.42,12533.75,48.45,,888.3,25900.65,12508.12,48.29,,
889.4,25867.81,12441.74,48.10,,889.4,25867.81,12443.54,48.10,,889.4,25773.34,12486.73,48.45,,889.4,25773.34,12506.53,48.53,,889.4,25820.58,12469.64,48.29,,
890.5,25830.84,12414.29,48.06,,890.5,25830.84,12417.90,48.07,,890.5,25727.29,12471.93,48.48,,890.5,25727.29,12462.92,48.44,,890.5,25779.07,12441.76,48.26,,
891.6,25777.28,12378.87,48.02,,891.6,25777.28,12391.50,48.07,,891.6,25714.13,12449.25,48.41,,891.6,25714.13,12438.42,48.37,,891.6,25745.71,12414.51,48.22,,
892.7,25812.52,12387.84,47.99,,892.7,25812.52,12378.79,47.96,,892.7,25694.90,12436.69,48.40,,892.7,25694.90,12436.69,48.40,,892.7,25753.71,12410.00,48.19,,
893.8,25792.32,12388.31,48.03,,893.8,25792.32,12379.22,48.00,,893.8,25719.64,12433.73,48.34,,893.8,25719.64,12435.55,48.35,,893.8,25755.98,12409.20,48.18,,
894.9,25833.34,12387.58,47.95,,894.9,25833.34,12380.28,47.92,,894.9,25728.34,12420.45,48.28,,894.9,25728.34,12435.06,48.33,,894.9,25780.84,12405.84,48.12,,
896.0,25797.95,12362.09,47.92,,896.0,25797.95,12363.93,47.93,,896.0,25692.41,12396.97,48.25,,896.0,25692.41,12415.32,48.32,,896.0,25745.18,12384.58,48.10,,
897.0,25823.30,12375.24,47.92,,897.0,25823.30,12362.32,47.87,,897.0,25707.90,12408.48,48.27,,897.0,25707.90,12423.25,48.32,,897.0,25765.60,12392.32,48.10,,
898.1,25837.83,12365.38,47.86,,898.1,25837.83,12370.95,47.88,,898.1,25744.95,12400.67,48.17,,898.1,25744.95,12411.82,48.21,,898.1,25791.39,12387.21,48.03,,
899.2,25853.12,12364.29,47.83,,899.2,25853.12,12362.42,47.82,,899.2,25773.73,12392.31,48.08,,899.2,25773.73,12414.73,48.17,,899.2,25813.43,12383.44,47.97,,
900.3,25827.20,12325.31,47.72,,900.3,25827.20,12312.17,47.67,,900.3,25705.13,12355.36,48.07,,900.3,25705.13,12376.02,48.15,,900.3,25766.17,12342.22,47.90,,
901.4,25755.93,12289.69,47.72,,901.4,25755.93,12285.92,47.70,,901.4,25642.80,12334.94,48.10,,901.4,25642.80,12333.06,48.10,,901.4,25699.37,12310.90,47.90,,
902.4,25796.28,12271.23,47.57,,902.4,25796.28,12282.59,47.61,,902.4,25687.38,12326.15,47.99,,902.4,25687.38,12328.05,47.99,,902.4,25741.83,12302.01,47.79,,
903.5,25760.57,12264.68,47.61,,903.5,25760.57,12249.46,47.55,,903.5,25646.48,12287.49,47.91,,903.5,25646.48,12308.41,47.99,,903.5,25703.53,12277.51,47.77,,
904.6,25773.48,12239.90,47.49,,904.6,25773.48,12237.99,47.48,,904.6,25644.59,12274.27,47.86,,904.6,25644.59,12297.18,47.95,,904.6,25709.04,12262.34,47.70,,
905.7,25786.56,12214.44,47.37,,905.7,25786.56,12218.27,47.38,,905.7,25690.61,12264.33,47.74,,905.7,25690.61,12268.17,47.75,,905.7,25738.59,12241.30,47.56,,
906.7,25778.44,12205.62,47.35,,906.7,25778.44,12211.40,47.37,,906.7,25648.37,12251.87,47.77,,906.7,25648.37,12259.57,47.80,,906.7,25713.41,12232.12,47.57,,
907.8,25791.16,12210.85,47.35,,907.8,25791.16,12199.23,47.30,,907.8,25684.62,12245.71,47.68,,907.8,25684.62,12265.08,47.75,,907.8,25737.89,12230.22,47.52,,
908.9,25756.23,12177.97,47.28,,908.9,25756.23,12158.54,47.21,,908.9,25644.48,12201.29,47.58,,908.9,25644.48,12211.01,47.62,,908.9,25700.36,12187.20,47.42,,
909.9,25738.83,12154.31,47.22,,909.9,25738.83,12150.41,47.21,,909.9,25650.97,12169.93,47.44,,909.9,25650.97,12191.41,47.53,,909.9,25694.90,12166.52,47.35,,
911.0,25715.27,12100.49,47.06,,911.0,25715.27,12120.11,47.13,,911.0,25597.58,12143.65,47.44,,911.0,25597.58,12157.38,47.49,,911.0,25656.43,12130.41,47.28,,
912.1,25708.69,12085.25,47.01,,912.1,25708.69,12055.74,46.89,,912.1,25575.92,12093.12,47.28,,912.1,25575.92,12116.72,47.38,,912.1,25642.31,12087.71,47.14,,
913.1,25683.06,12025.94,46.82,,913.1,25683.06,12021.98,46.81,,913.1,25524.98,12057.55,47.24,,913.1,25524.98,12043.72,47.18,,913.1,25604.02,12037.30,47.01,,
914.2,25568.28,11964.62,46.79,,914.2,25568.28,11968.59,46.81,,914.2,25464.04,11980.51,47.05,,914.2,25464.04,11986.46,47.07,,914.2,25516.16,11975.05,46.93,,
915.2,25594.38,11918.07,46.57,,915.2,25594.38,11922.07,46.58,,915.2,25484.49,11946.04,46.88,,915.2,25484.49,11944.04,46.87,,915.2,25539.44,11932.56,46.72,,
916.3,25582.28,11883.12,46.45,,916.3,25582.28,11873.07,46.41,,916.3,25476.75,11921.31,46.79,,916.3,25476.75,11911.26,46.75,,916.3,25529.52,11897.19,46.60,,
917.3,25579.53,11836.09,46.27,,917.3,25579.53,11821.95,46.22,,917.3,25473.45,11868.42,46.59,,917.3,25473.45,11868.42,46.59,,917.3,25526.49,11848.72,46.42,,
918.4,25529.08,11778.58,46.14,,918.4,25529.08,11743.99,46.00,,918.4,25406.98,11774.51,46.34,,918.4,25406.98,11780.62,46.37,,918.4,25468.03,11769.43,46.21,,
919.4,25526.52,11694.45,45.81,,919.4,25526.52,11696.50,45.82,,919.4,25408.68,11739.54,46.20,,919.4,25408.68,11719.04,46.12,,919.4,25467.60,11712.38,45.99,,
920.5,25540.93,11658.44,45.65,,920.5,25540.93,11629.51,45.53,,920.5,25396.31,11662.57,45.92,,920.5,25396.31,11660.50,45.91,,920.5,25468.62,11652.76,45.75,,
921.5,25532.64,11616.93,45.50,,921.5,25532.64,11596.07,45.42,,921.5,25449.20,11593.99,45.56,,921.5,25449.20,11606.50,45.61,,921.5,25490.92,11603.37,45.52,,
922.6,25509.72,11503.60,45.09,,922.6,25509.72,11495.17,45.06,,922.6,25425.46,11520.45,45.31,,922.6,25425.46,11512.02,45.28,,922.6,25467.59,11507.81,45.19,,
923.6,25552.64,11434.30,44.75,,923.6,25552.64,11423.66,44.71,,923.6,25478.15,11464.10,45.00,,923.6,25478.15,11444.94,44.92,,923.6,25515.40,11441.75,44.84,,
924.7,25558.13,11390.70,44.57,,924.7,25558.13,11367.05,44.48,,924.7,25461.38,11369.20,44.65,,924.7,25461.38,11377.80,44.69,,924.7,25509.76,11376.19,44.60,,
925.7,25559.01,11298.74,44.21,,925.7,25559.01,11279.20,44.13,,925.7,25461.27,11303.09,44.39,,925.7,25461.27,11298.74,44.38,,925.7,25510.14,11294.94,44.28,,
926.7,25571.07,11217.92,43.87,,926.7,25571.07,11209.15,43.84,,926.7,25477.83,11217.92,44.03,,926.7,25477.83,11211.34,44.00,,926.7,25524.45,11214.08,43.93,,
927.8,25622.74,11140.13,43.48,,927.8,25622.74,11133.48,43.45,,927.8,25539.62,11137.91,43.61,,927.8,25539.62,11140.13,43.62,,927.8,25581.18,11137.91,43.54,,
928.8,25737.00,11091.53,43.10,,928.8,25737.00,11073.62,43.03,,928.8,25613.91,11080.34,43.26,,928.8,25613.91,11075.86,43.24,,928.8,25675.46,11080.34,43.16,,
929.9,25798.01,11029.16,42.75,,929.9,25798.01,10995.24,42.62,,929.9,25690.61,11017.85,42.89,,929.9,25690.61,11004.29,42.83,,929.9,25744.31,11011.64,42.77,,
930.9,25912.02,10979.07,42.37,,930.9,25912.02,10965.37,42.32,,930.9,25837.80,10944.82,42.36,,930.9,25837.80,10956.23,42.40,,930.9,25874.91,10961.37,42.36,,
931.9,26063.45,10921.28,41.90,,931.9,26063.45,10914.36,41.88,,931.9,25942.36,10875.15,41.92,,931.9,25942.36,10884.37,41.96,,931.9,26002.91,10898.79,41.91,,
932.9,26272.00,10895.00,41.47,,932.9,26272.00,10874.06,41.39,,932.9,26155.68,10853.12,41.49,,932.9,26155.68,10846.14,41.47,,932.9,26213.84,10867.08,41.46,,
934.0,26311.65,10787.13,41.00,,934.0,26311.65,10766.04,40.92,,934.0,26188.61,10751.98,41.06,,934.0,26188.61,10751.98,41.06,,934.0,26250.13,10764.28,41.01,,
935.0,26328.00,10691.44,40.61,,935.0,26328.00,10670.23,40.53,,935.0,26221.95,10656.09,40.64,,935.0,26221.95,10658.45,40.65,,935.0,26274.98,10669.05,40.61,,
936.0,26313.67,10591.80,40.25,,936.0,26313.67,10570.48,40.17,,936.0,26201.14,10542.05,40.24,,936.0,26201.14,10515.99,40.14,,936.0,26257.41,10555.08,40.20,,
937.0,26305.79,10455.71,39.75,,937.0,26305.79,10446.19,39.71,,937.0,26204.69,10408.13,39.72,,937.0,26204.69,10422.40,39.77,,937.0,26255.24,10433.11,39.74,,
938.1,26273.03,10344.37,39.37,,938.1,26273.03,10337.20,39.35,,938.1,26213.30,10291.81,39.26,,938.1,26213.30,10291.81,39.26,,938.1,26243.17,10316.30,39.31,,
